Restoran,Grad,Ocena,Recenzija
Restaurant Tchaikovsky,Beograd,4.3,"Dear P3664GRdanielm, 
Thank you for your review, we are glad to here you enjoyed our service and atmosphere. 
We are looking forward to host you again. 
Best regards, 
Hotel Moskva team"
Restaurant Tchaikovsky,Beograd,4.3,"I went here with a friend during summer, and we ended up buying a late breakfast here. The food was great, and the atmosphere even greater. Even the decorations and the place itself was beautiful. The staff was very professional, and the food came rather quickly."
Restaurant Tchaikovsky,Beograd,4.3,"Dear Jecxax, 
Thank you so much for sharing your positive experience with others. We are very pleased you enjoyed our high quality dishes made by carefully chosen ingredients and convenient location. Once again thank you for your review and visiting us.
Many regards from all of us! 
Hotel Moskva Team"
Restaurant Tchaikovsky,Beograd,4.3,"Went there with family and colleagues, service was extremely slow. Waiter approached us 20 minutes after we first sat. We ordered, waited 1 hour for drinks and another 30 minutes for our burgers to arrive (15e per burger), only to receive it cold. 15e for cold burger is a disgrace. I don’t blame the waiters tho, this place is horribly understaffed! Employe more people if you charge that much!
Never going there again."
Restaurant Tchaikovsky,Beograd,4.3,"Dear Safari57081952526,
Thank you for taking the time and effort to post your review.
From your feedback we realize that you did not enjoy fully your stay at our restaurant. As this is not what we strive to achieve, please accept our sincere apologies for the inconvenience we have caused you.
Rest assured that your comments have been brought to the attention of the concerned department head for necessary action to be carried out.
We hope that the misgiving experienced will not hinder you from considering visit us again as we look forward to welcoming you back to the Hotel Moskva and restauran Tchaikovsky in the nearest future, to regain your confidence in our service.
Sincerely yours,
Hotel Moskva team"
Restaurant Tchaikovsky,Beograd,4.3,"This restaurant located Terazije square is at a prime location and the oldest operating hotel in city since 1906. Beautiful ambience and great food. We ordered vegan burger, risottoand grape wine. The food was great and vegetarian options were available."
Restaurant Tchaikovsky,Beograd,4.3,"I have been rather disappointed on the quality of the food. I had Beef tartare as cold starter and what was supposed to be Risotto with smoked duct breast.
I probably got food poisoning due to the beef tartare which was not served cold and fresh. 
The risotto was really not good. It was crispy - not cooked enough - and bot at all creamy! 

So disappointed"
Restaurant Tchaikovsky,Beograd,4.3,"I often have my evening meal at the Hotel Moscow since the atmosphere and cuisine is unmatched in the city centre. I eat out every night, and this hotel has by far the most refined experience:

From 6 to 8pm there's a pianist playing really nice tunes and this really adds to the atmosphere. The waiters are top notch, and the wine selection is always excellent. So in this hotel they offer the best Serbian wines and they match the cuisine well. 

The kitchen has a new chef apparently, and the food is rich and tasty."
Restaurant Tchaikovsky,Beograd,4.3,"Nice place to have a glass of wine, champagne, afternoon tea....they have a big choice of cakes and sweets. 
I will say the prices for Serbia are not cheap but the location is worth it. 
The service was nice and polite. 

The service was nice and polite. 
I picked the cake made under the name of the hotel, according to the hotel
Is unique in the world.... not bad but not amazing.. must be because i’m chocoholic"
Restaurant Tchaikovsky,Beograd,4.3,We heard about the history of this hotel on a free walking tour and came back for the famous Moscow cake (and others) and coffee. It is a little more spendy then other cafes but surprisingly affordable. The quality of the coffee and cakes were great and the ambiance very special. Service was good. Lovely history/ A nice place to spend an hour.
Restaurant Tchaikovsky,Beograd,4.3,"Lovely coffe while listening piano play in background , had tastyest breakfast sandwich ever, traditional and well visited place by all generations"
Restaurant Tchaikovsky,Beograd,4.3,"Great restaurant and great location. It was easy to find it since it is located in the city center. Delicious and tasty food, served by highly pleasant staff. I recommend this place to all who need a quiet and comfortable place for having lunch with your family."
Restaurant Tchaikovsky,Beograd,4.3,"Best moderately priced restaurants
See all
Curry Souls
4.9
(636 reviews)
Asian • $$ - $$$
Open now
Sushi Boks
4.9
(143 reviews)
Japanese • $$ - $$$
Open now
Pečat Restoran
4.9
(267 reviews)
Barbecue • $$ - $$$
Open now
Riddle Bar
4.9
(229 reviews)
$$ - $$$
Open now
Gradska
4.7
(934 reviews)
Barbecue • $$ - $$$
Closed today
Radost Fina Kuhinjica
4.6
(538 reviews)
European • $$ - $$$
Closed today
Terminal Gastro Bar
4.8
(1,249 reviews)
Italian • $$ - $$$
Open now
Toro Latin Gastrobar
4.7
(2,200 reviews)
Latin • $$ - $$$
Open now
Reserve
Casa Nova
4.7
(1,864 reviews)
Italian • $$ - $$$
Open now
MICHELIN
Mezestoran Dvorište
4.7
(530 reviews)
Mediterranean • $$ - $$$
Closed today"
Restaurant Tchaikovsky,Beograd,4.3,"Radost Fina Kuhinjica
4.6
(538 reviews)
European • $$ - $$$
Closed today"
Restaurant Tchaikovsky,Beograd,4.3,"Toro Latin Gastrobar
4.7
(2,200 reviews)
Latin • $$ - $$$
Open now
Reserve"
Restaurant Tchaikovsky,Beograd,4.3,"MICHELIN
Mezestoran Dvorište
4.7
(530 reviews)
Mediterranean • $$ - $$$
Closed today"
Restaurant Tchaikovsky,Beograd,4.3,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Ambar,Beograd,4.6,"Rewards
Discover
Review
USD
Sign in
Belgrade
Hotels
Things to Do
Restaurants
Cruises
Forums"
Ambar,Beograd,4.6,By mistake the review i wrote for ambar is for madera restaurant. I really appologize for the mistake please dont publish it thanks
Ambar,Beograd,4.6,האם נדרש להזמין מקום מראש לטרוחת ערב? צפויים לבקר בה בין 12-15 באפריל .
Ambar,Beograd,4.6,"It was pretty, we went family, we said tasting menu, the flavors were good, Turkish dish was perfectly suited to tasting menu, you can request your desired food again without any additional cost. The ambience is pretty friendly and they understand clean English and I think it’s a place to choose"
Ambar,Beograd,4.6,"A nice restaurant with good food, excellent service, and a warm, inviting atmosphere. 
It was a very nice stop on our walking tour around the river.
The place is very cosy and in good location The food was good with couple of tasty dishes the staff were friendly and attentive. recommended"
Ambar,Beograd,4.6,"We came to Ambar after reading countless glowing reviews, expecting a special dining experience with their “all you can eat” menu. Unfortunately, it turned out to be one of the most disappointing meals of our trip.
The dishes arrived in a messy order, many of them were dry, poorly prepared, and simply not tasty. It felt as if the food was brought out just to tick a box, without any real care or attention.
Even after we told the waitress that we barely touched most of the dishes, no one tried to understand what went wrong or offer any kind of solution.
After seeing so many positive reviews, we expected something completely different. Sadly, it was far from it.
We won’t be coming back, and we definitely can’t recommend it."
Ambar,Beograd,4.6,"Definitely the best place in town.
Excellent service, excellent food, and we will always be happy to return.
I would especially single out the location, with a beautiful view of the river."
Ambar,Beograd,4.6,"Our Trafalgar group had its Farewell Dinner here on Oct 11. Beautiful setting on the river, an old warehouse refurbished into a wonderful restaurant. I had a delicious soup, lovely tomato and cucumber salad, amazing sausage and fries and then chocolate cake. Everything was great including the service and atmosphere."
Ambar,Beograd,4.6,"Great waterfront restaurant, delicious food, great Service, important to reserve.. it was very busy.

We enjoyed different dishes... and all were very good.. partly reinterpreted like the well-known grilled peppers.. you also have the possibility to eat them at a great price through the menu (about 30 -35 euros p. P without drinks)"
Ambar,Beograd,4.6,"Poor Service,
The food worst we ate during our stay in Belgrade.
Arrogant staff
Small portions 
And not worth the money.
Had high expectations but unfortunately nothing I can recommend."
Ambar,Beograd,4.6,Very delicious and varied menu. We chose the unlimited menu and loved it. Somewhat expensive for Serbian standards but still absolutely top!
Ambar,Beograd,4.6,"We arrive that the place was not at all crowded, very few presences. Let's order two seconds and a side dish.
One of the main courses, a fried chicken, arrives almost immediately. Time goes by and the rest of the food doesn't show. It is good practice for diners to eat together, I understand that it is difficult to deliver 10 courses together but there were two of us and we ordered three dishes. 
I wait more than 5 minutes, during which obviously the food was cooling, I look for the waiter but he was busy chatting in the kitchen (open kitchen, so all visible). Alche I get up and go to the register to report. He apologizes and goes to check. After several minutes the appetizer arrives and then others pass by to have the Third Party dish. Needless to say, in the meantime my chicken had totally cooled off. I report the discontent and the waiter tells me that the food comes out when it is ready. Okay, so make sure it's ready for everyone at the same time, not in stages. 
Good food, thankfully.
Let's order coffee. I have time to go to the bathroom, come back, wait, observe the staff who should make our coffee mind their business with their cellphone, and we decide to go and ask at the counter. The waiter had forgotten...I wonder what happens when the place is full. Of course I won't find out because they won't see me again."
