Restoran,Grad,Ocena,Recenzija
Madera,Beograd,4.3,Had occasional visit there with family and friends. Tried only limonades/tea/coffee and desserts. Absolutely satisfied. Will consider visiting again whenever happen to be nearby.
Madera,Beograd,4.3,"It used to be a much better restaurant. It seems that the prices have almost doubled within one year and the service has gone down. Now it is very overpriced and not worth it. If you sit in the garden it's nice on a nice summer night, but when we were there the garden was closed, and inside it's like an ordinary restaurant. Overall, now it's very overpriced and not worth it. It's a pity because I used to think that this is the best restaurant in Belgrade."
Madera,Beograd,4.3,"Rude guest not respecting old people with disability, using offensive language and ageism. The staff was not helpful. They all seemed self-absorbed. I will not be returning to that place again."
Madera,Beograd,4.3,2nd time and great expirience againVery good restorant. Amazing food and pleasant team. I will recommend to my friends
Madera,Beograd,4.3,"Beautiful restaurant , perfect in everything , with great food and extremely reasonable bill, unimaginable in Italy"
Madera,Beograd,4.3,"A perfect place for a romantic dinner. Chic place, cozy atmosphere, staff attentive to your needs. We followed the recommendations for the choice of starters, they were excellent and local. The dishes and wines were also of high quality. A local digestive was offered to us (Bermet). We recommend this place."
Madera,Beograd,4.3,"uring my visit to Belgrade, I had the pleasure of dining at Madera, one of the citys most renowned restaurants. Located in the heart of the capital, near Tamajdan Park, Madera offers a perfect blend of elegance, history, and exceptional cuisine."
Madera,Beograd,4.3,"Idyll in the truest sense of the word  a place that embodies everything the term can symbolize. Perfect for true gourmets and hedonists who know how to enjoy food at the highest level. There were six of us, and each person had their own personal waiter who carefully served the food. At places like this, price is not the question  youre there to surrender to the flavors and enjoy good company. In the end, everyone carefully helped us put on our coats, and as a finishing touch, we were greeted with a mint candy at the exit, which has a soothing effect on the stomach and can help alleviate bloating after a hearty meal."
Madera,Beograd,4.3,Very beautiful place. Pleasant and polite staff.  In my opinion the ratio of price and quality would be better but what we ate was ok.
Madera,Beograd,4.3,The service was very polite and quick. The food was delicious too. The ambience is convenient for dining in style. Reservations may be required.
Madera,Beograd,4.3,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Salon 1905,Beograd,4.5,May not be proper for business dinner if it starts later in the evening. too little food
Salon 1905,Beograd,4.5,"Hello, is the price written next to the 7-course menu in your current menu the Serbian dinar price?"
Salon 1905,Beograd,4.5,The environment is beautiful but is definitely not value for money place. I asked for the vegetarian 5 meal course and I was very disappointed. Out of the 5 plates in noted only the two.
Salon 1905,Beograd,4.5,A restaurant where every moment feels like a feast  absolutely the best in its field!
Salon 1905,Beograd,4.5,"I got proposed to here! Everything was unbelievably beautiful, thank you so, so much. The ambiance and the food were amazing! The staff's hospitality and warmth were beyond perfect! They had even closed the restaurant just for us. We had a tasting experience in our own language with the help of AI to better understand the dishes, which was such a thoughtful touch. On top of that, the 'traditional bread' story they came up with for the proposal made it truly unforgettable. It was the most romantic moment of our engagement. Thank you especially for that, too. From A to Z, we experienced top quality and incredible flavors. And a special thank you to the gentleman who personally took care of us. With love :)"
Salon 1905,Beograd,4.5,"Such sn amazing experience- elegant setting in a stunning building with beautiful background music playing. Service was outstanding- all the waiting staff highly professional & special praise for tye somelier too who was spot on with his recommendations   The tasting menu was high quality. Interesting dishes that were a creative spark to traditional serbian cuisine - all really tasty & enjoyable.  Its expensive. But its not just a dinner, its an evening experience much like going to the theatre. Highly recommend this & it is worth paying the money for. Enjoy"
Salon 1905,Beograd,4.5,"My experience at Salon 1905 in Belgrade was disappointing. The service was slow, and the staff seemed unprofessional. The atmosphere didnt live up to expectations, and overall, it was not worth the visit. I wouldnt recommend it. 1 star."
Salon 1905,Beograd,4.5,"This is a unique place, and that is something we must always take into account. Since that way we can better understand the experience itself. What is the uniqueness of this place?, is to try to sell an elegance and exclusive treatment and from another period, although I do not think it will succeed.   We will find different closed menu options, in our case it was a seven course menu with wine for 210 per head. In the reservation you are told a small ""dress code"" that later seen is not fulfilled, and this would be the first hit, if you ask something enforce it, if not directly obvious the request.   The salon is simply spectacular, the service very correct perhaps for my taste somewhat invasive, and within it The sommelier is perhaps his loosest point in this field, not so much for his knowledge, which I am sure are ample if not for the forms, slightly patronizing.   The food being so wide menu becomes paused and elongated , without saturating the elaborations are well executed , with some that stand out over the others. But you will not find anything memorable, or that will make you come back when you return to Belgrade, once lived the experience has no hook to return to it.   Whether you are thinking about coming or not, I recommend going is going to be a unique experience at a high but affordable cost. But I'm telling you there's nothing beyond that to make you come back or remember the visit.   It takes the four stars although perhaps it is closer to three...."
